str_id,numatom,energy,finalspacegroup,E-Emin,E_form_fu
POSCAR_24_atoms_24_691,24,-9.272407406666668,1,0.4914935708333328,0.9920185199999985
POSCAR_24_atoms_24_585,24,-9.271754437083333,1,0.4921465404166678,0.9933244591666686
POSCAR_24_atoms_24_498,24,-9.271235270416666,1,0.4926657070833347,0.9943627925000023
POSCAR_24_atoms_24_578,24,-9.271093827083334,1,0.4928071504166667,0.9946456791666662
POSCAR_24_atoms_24_648,24,-9.271050301666667,1,0.4928506758333331,0.9947327299999991
POSCAR_24_atoms_24_660,24,-9.270490645833332,1,0.4934103316666682,0.9958520416666694
POSCAR_24_atoms_24_453,24,-9.269706745,1,0.4941942325,0.9974198433333328
POSCAR_24_atoms_24_751,24,-9.269401879583333,1,0.4944990979166679,0.9980295741666687
POSCAR_24_atoms_24_519,24,-9.26863356,1,0.4952674175000009,0.9995662133333347
POSCAR_24_atoms_24_727,24,-9.2685919725,1,0.4953090050000011,0.999649388333335
POSCAR_24_atoms_24_784,24,-9.26833170625,1,0.49556927125,1.0001699208333328
POSCAR_24_atoms_24_577,24,-9.268001182916667,1,0.4958997945833339,1.0008309675000007
POSCAR_24_atoms_24_990,24,-9.267386320833333,1,0.4965146566666672,1.0020606916666672
POSCAR_24_atoms_24_1156,24,-9.267250765416668,1,0.4966502120833329,1.0023318024999988
POSCAR_24_atoms_24_812,24,-9.266817305416668,1,0.4970836720833329,1.0031987224999988
POSCAR_24_atoms_24_912,24,-9.266470701666666,1,0.4974302758333344,1.0038919300000018
POSCAR_24_atoms_24_740,24,-9.266417905416667,1,0.4974830720833338,1.0039975225000006
POSCAR_24_atoms_24_893,24,-9.266263599166667,1,0.4976373783333337,1.0043061350000002
POSCAR_24_atoms_24_522,24,-9.265632302083334,1,0.4982686754166661,1.005568729166665
POSCAR_24_atoms_24_572,24,-9.265493977916668,1,0.4984069995833327,1.0058453774999982
POSCAR_24_atoms_24_1051,24,-9.264577103333332,1,0.4993238741666684,1.0076791266666696
POSCAR_24_atoms_24_392,24,-9.264397432916667,1,0.4995035445833338,1.0080384675000005
POSCAR_24_atoms_24_1095,24,-9.264347988333332,1,0.4995529891666681,1.0081373566666691
POSCAR_24_atoms_24_244,24,-9.26409808625,1,0.4998028912500008,1.0086371608333344
POSCAR_24_atoms_24_530,24,-9.2638925575,1,0.5000084200000003,1.0090482183333336
POSCAR_24_atoms_24_4,24,-9.2636176425,1,0.5002833350000007,1.0095980483333342
POSCAR_24_atoms_24_981,24,-9.2634151425,1,0.500485835000001,1.0100030483333349
POSCAR_24_atoms_24_386,24,-9.263178402916667,1,0.5007225745833335,1.0104765274999998
POSCAR_24_atoms_24_257,24,-9.2624386925,1,0.5014622850000006,1.011955948333334
POSCAR_24_atoms_24_917,24,-9.262361648333334,1,0.5015393291666665,1.012110036666666
POSCAR_24_atoms_24_1017,24,-9.262335138333333,1,0.501565839166668,1.0121630566666688
POSCAR_24_atoms_24_156,24,-9.261770122083332,1,0.5021308554166684,1.0132930891666696
POSCAR_24_atoms_24_349,24,-9.261322466666668,1,0.5025785108333327,1.0141883999999983
POSCAR_24_atoms_24_315,24,-9.2609894575,1,0.5029115200000014,1.0148544183333357
POSCAR_24_atoms_24_961,24,-9.260644530416666,1,0.5032564470833343,1.0155442725000015
POSCAR_24_atoms_24_863,24,-9.260576594166666,1,0.5033243833333341,1.015680145000001
POSCAR_24_atoms_24_1041,24,-9.26001031,1,0.5038906675000003,1.0168127133333336
POSCAR_24_atoms_24_299,24,-9.25806835125,1,0.505832626250001,1.020696630833335
POSCAR_24_atoms_24_508,24,-9.25781784,1,0.506083137500001,1.021197653333335
POSCAR_24_atoms_24_1094,24,-9.257325079583334,1,0.5065758979166671,1.022183174166667
POSCAR_24_atoms_24_439,24,-9.256654883333333,1,0.5072460941666677,1.0235235666666682
POSCAR_24_atoms_24_1105,24,-9.256578407916667,1,0.5073225695833337,1.0236765175000002
POSCAR_24_atoms_24_130,24,-9.25638263,1,0.5075183475000014,1.0240680733333356
POSCAR_24_atoms_24_962,24,-9.256079977916666,1,0.5078209995833339,1.024673377500001
POSCAR_24_atoms_24_142,24,-9.256067601666668,1,0.5078333758333322,1.0246981299999973
POSCAR_24_atoms_24_606,24,-9.256048895833333,1,0.5078520816666678,1.0247355416666686
POSCAR_24_atoms_24_385,24,-9.255597815416666,1,0.5083031620833349,1.0256377025000027
POSCAR_24_atoms_24_907,24,-9.25533639375,1,0.508564583750001,1.026160545833335
POSCAR_24_atoms_24_862,24,-9.254635332916667,1,0.5092656445833335,1.0275626674999998
POSCAR_24_atoms_24_881,24,-9.254543785,1,0.5093571925000013,1.0277457633333356
POSCAR_24_atoms_24_1088,24,-9.2543887375,1,0.5095122400000012,1.0280558583333352
POSCAR_24_atoms_24_975,24,-9.253980019583333,1,0.5099209579166679,1.0288732941666687
POSCAR_24_atoms_24_381,24,-9.253941444583333,1,0.5099595329166675,1.028950444166668
POSCAR_24_atoms_24_52,24,-9.253772257083334,1,0.5101287204166667,1.0292888191666663
POSCAR_24_atoms_24_502,24,-9.253487756666667,1,0.5104132208333336,1.0298578200000001
POSCAR_24_atoms_24_342,24,-9.2534636525,1,0.5104373249999998,1.0299060283333326
POSCAR_24_atoms_24_640,24,-9.253226117916666,1,0.5106748595833341,1.0303810975000012
POSCAR_24_atoms_24_330,24,-9.25300617875,1,0.5108947987499999,1.0308209758333327
POSCAR_24_atoms_24_1111,24,-9.252812585833334,1,0.5110883916666662,1.0312081616666653
POSCAR_24_atoms_24_566,24,-9.252746667083334,1,0.511154310416666,1.031339999166665
POSCAR_24_atoms_24_670,24,-9.251766674583333,1,0.5121343029166674,1.0332999841666677
POSCAR_24_atoms_24_1188,24,-9.251097884583332,1,0.512803092916668,1.034637564166669
POSCAR_24_atoms_24_340,24,-9.250985542916666,1,0.5129154345833342,1.0348622475000013
POSCAR_24_atoms_24_1077,24,-9.250622794166668,1,0.5132781833333322,1.0355877449999973
POSCAR_24_atoms_24_587,24,-9.25012144875,1,0.5137795287499998,1.0365904358333324
POSCAR_24_atoms_24_716,24,-9.249528297083334,1,0.5143726804166668,1.0377767391666666
POSCAR_24_atoms_24_40,24,-9.248575140833333,1,0.5153258366666673,1.0396830516666675
POSCAR_24_atoms_24_454,24,-9.248178693333333,1,0.5157222841666673,1.0404759466666675
POSCAR_24_atoms_24_147,24,-9.247894910833333,1,0.5160060666666677,1.0410435116666683
POSCAR_24_atoms_24_313,24,-9.247835232916666,1,0.5160657445833348,1.0411628675000024
POSCAR_24_atoms_24_723,24,-9.247555939583334,1,0.5163450379166665,1.041721454166666
POSCAR_24_atoms_24_133,24,-9.247550487083332,1,0.5163504904166683,1.0417323591666694
POSCAR_24_atoms_24_802,24,-9.246642167916667,1,0.5172588095833337,1.0435489975000003
POSCAR_24_atoms_24_654,24,-9.246323210416667,1,0.5175777670833329,1.044186912499999
POSCAR_24_atoms_24_400,24,-9.246185315416666,1,0.5177156620833347,1.0444627025000024
POSCAR_24_atoms_24_625,24,-9.245935163333334,1,0.5179658141666668,1.0449630066666664
POSCAR_24_atoms_24_366,24,-9.245724550833334,1,0.5181764266666669,1.0453842316666666
POSCAR_24_atoms_24_137,24,-9.245630936666666,1,0.5182700408333343,1.0455714600000015
POSCAR_24_atoms_24_367,24,-9.243895835416668,1,0.5200051420833329,1.0490416624999988
POSCAR_24_atoms_24_1006,24,-9.24347988625,1,0.5204210912500002,1.0498735608333334
POSCAR_24_atoms_24_835,24,-9.24347847,1,0.5204225075000011,1.049876393333335
POSCAR_24_atoms_24_549,24,-9.2430511475,1,0.5208498300000013,1.0507310383333355
POSCAR_24_atoms_24_210,24,-9.24272602125,1,0.5211749562500003,1.0513812908333335
POSCAR_24_atoms_24_692,24,-9.242362469583332,1,0.5215385079166683,1.0521083941666696
POSCAR_24_atoms_24_357,24,-9.242083770416668,1,0.5218172070833322,1.0526657924999974
POSCAR_24_atoms_24_927,24,-9.241900690416667,1,0.5220002870833333,1.0530319524999996
POSCAR_24_atoms_24_865,24,-9.241555225833332,1,0.5223457516666681,1.053722881666669
POSCAR_24_atoms_24_195,24,-9.2409610225,1,0.522939955,1.054911288333333
POSCAR_24_atoms_24_616,24,-9.240767078333333,1,0.5231338991666679,1.0552991766666686
POSCAR_24_atoms_24_768,24,-9.240740438333333,1,0.5231605391666676,1.055352456666668
POSCAR_24_atoms_24_736,24,-9.240372891666668,1,0.5235280858333322,1.0560875499999973
POSCAR_24_atoms_24_874,24,-9.240372225416666,1,0.5235287520833349,1.0560888825000028
POSCAR_24_atoms_24_534,24,-9.240274732083334,1,0.5236262454166667,1.0562838691666663
POSCAR_24_atoms_24_325,24,-9.2401821625,1,0.5237188150000005,1.056469008333334
POSCAR_24_atoms_24_560,24,-9.240057464583334,1,0.5238435129166668,1.0567184041666664
POSCAR_24_atoms_24_1,24,-9.240029957083333,1,0.5238710204166672,1.0567734191666673
POSCAR_24_atoms_24_830,24,-9.2387139925,1,0.5251869850000013,1.0594053483333354
POSCAR_24_atoms_24_1083,24,-9.238629713333333,1,0.5252712641666673,1.0595739066666674
POSCAR_24_atoms_24_1067,24,-9.238447966666667,1,0.5254530108333331,1.059937399999999
POSCAR_24_atoms_24_958,24,-9.238419734166667,1,0.5254812433333331,1.0599938649999991
POSCAR_24_atoms_24_1059,24,-9.23838566125,1,0.5255153162500008,1.0600620108333345
POSCAR_24_atoms_24_632,24,-9.238231715416667,1,0.5256692620833334,1.0603699024999997
POSCAR_24_atoms_24_30,24,-9.238020344166666,1,0.525880633333335,1.060792645000003
POSCAR_24_atoms_24_473,24,-9.237635540416667,1,0.5262654370833335,1.0615622525
POSCAR_24_atoms_24_889,24,-9.23751087625,1,0.5263901012500014,1.0618115808333357
POSCAR_24_atoms_24_452,24,-9.237249227083334,1,0.5266517504166668,1.0623348791666665
POSCAR_24_atoms_24_67,24,-9.236922362083334,1,0.5269786154166667,1.0629886091666663
POSCAR_24_atoms_24_80,24,-9.236818614166667,1,0.5270823633333332,1.0631961049999994
POSCAR_24_atoms_24_1175,24,-9.2368044175,1,0.5270965600000004,1.0632244983333337
POSCAR_24_atoms_24_418,24,-9.2365065375,1,0.5273944400000001,1.0638202583333332
POSCAR_24_atoms_24_419,24,-9.236142911666667,1,0.5277580658333338,1.0645475100000006
POSCAR_24_atoms_24_378,24,-9.236077374583333,1,0.5278236029166674,1.0646785841666677
POSCAR_24_atoms_24_408,24,-9.235825997083333,1,0.5280749804166671,1.0651813391666671
POSCAR_24_atoms_24_216,24,-9.23551546875,1,0.5283855087500005,1.0658023958333338
POSCAR_24_atoms_24_298,24,-9.235364691666666,1,0.5285362858333347,1.0661039500000022
POSCAR_24_atoms_24_1195,24,-9.235036307083334,1,0.5288646704166666,1.0667607191666661
POSCAR_24_atoms_24_207,24,-9.234707060416666,1,0.5291939170833349,1.0674192125000026
POSCAR_24_atoms_24_265,24,-9.234643395416667,1,0.5292575820833338,1.0675465425000006
POSCAR_24_atoms_24_880,24,-9.234556605416666,1,0.5293443720833348,1.0677201225000026
POSCAR_24_atoms_24_465,24,-9.234336459583334,1,0.5295645179166666,1.068160414166666
POSCAR_24_atoms_24_833,24,-9.2342741775,1,0.5296268000000008,1.0682849783333346
POSCAR_24_atoms_24_1140,24,-9.23397776,1,0.5299232175000004,1.0688778133333336
POSCAR_24_atoms_24_602,24,-9.233761872083333,1,0.5301391054166675,1.069309589166668
POSCAR_24_atoms_24_717,24,-9.23363077375,1,0.5302702037499998,1.0695717858333325
POSCAR_24_atoms_24_710,24,-9.233601219166667,1,0.5302997583333333,1.0696308949999995
POSCAR_24_atoms_24_1136,24,-9.23344761,1,0.5304533674999998,1.0699381133333326
POSCAR_24_atoms_24_642,24,-9.233348756666668,1,0.5305522208333322,1.0701358199999973
POSCAR_24_atoms_24_35,24,-9.23323267875,1,0.5306682987500011,1.070367975833335
POSCAR_24_atoms_24_290,24,-9.233095944583333,1,0.5308050329166676,1.070641444166668
POSCAR_24_atoms_24_598,24,-9.23309014125,1,0.5308108362499997,1.0706530508333323
POSCAR_24_atoms_24_1138,24,-9.23299446125,1,0.5309065162500008,1.0708444108333346
POSCAR_24_atoms_24_1072,24,-9.2326357725,1,0.5312652050000004,1.0715617883333337
POSCAR_24_atoms_24_1146,24,-9.232612557083334,1,0.5312884204166668,1.0716082191666665
POSCAR_24_atoms_24_899,24,-9.232315361666666,1,0.5315856158333343,1.0722026100000015
POSCAR_24_atoms_24_382,24,-9.23211616625,1,0.5317848112500005,1.072601000833334
POSCAR_24_atoms_24_589,24,-9.2318704975,1,0.5320304800000013,1.0730923383333355
POSCAR_24_atoms_24_512,24,-9.231551335,1,0.5323496424999998,1.0737306633333326
POSCAR_24_atoms_24_759,24,-9.231417492916666,1,0.5324834845833344,1.0739983475000017
POSCAR_24_atoms_24_433,24,-9.2310360275,1,0.5328649500000004,1.0747612783333338
POSCAR_24_atoms_24_946,24,-9.230809595833334,1,0.5330913816666669,1.0752141416666667
POSCAR_24_atoms_24_774,24,-9.230321877916667,1,0.5335790995833332,1.0761895774999992
POSCAR_24_atoms_24_1191,24,-9.229725102916666,1,0.5341758745833349,1.0773831275000028
POSCAR_24_atoms_24_1172,24,-9.229720802916667,1,0.5341801745833337,1.0773917275000002
POSCAR_24_atoms_24_528,24,-9.229375394166668,1,0.5345255833333322,1.0780825449999973
POSCAR_24_atoms_24_657,24,-9.229160226666666,1,0.5347407508333344,1.0785128800000017
POSCAR_24_atoms_24_189,24,-9.228654469583333,1,0.5352465079166677,1.0795243941666683
POSCAR_24_atoms_24_1131,24,-9.228591928333334,1,0.5353090491666671,1.0796494766666669
POSCAR_24_atoms_24_221,24,-9.228499673333333,1,0.5354013041666672,1.0798339866666673
POSCAR_24_atoms_24_763,24,-9.22849672125,1,0.5354042562500005,1.079839890833334
POSCAR_24_atoms_24_776,24,-9.22805650625,1,0.5358444712499999,1.0807203208333327
POSCAR_24_atoms_24_490,24,-9.227555172916666,1,0.5363458045833339,1.081722987500001
POSCAR_24_atoms_24_435,24,-9.2269845525,1,0.5369164250000011,1.0828642283333352
POSCAR_24_atoms_24_793,24,-9.2269362825,1,0.536964695,1.0829607683333329
POSCAR_24_atoms_24_82,24,-9.226911280833333,1,0.5369896966666676,1.0830107716666681
POSCAR_24_atoms_24_1154,24,-9.226413428333332,1,0.5374875491666682,1.0840064766666693
POSCAR_24_atoms_24_123,24,-9.226318907916667,1,0.5375820695833333,1.0841955174999995
POSCAR_24_atoms_24_581,24,-9.226022279583333,1,0.5378786979166676,1.0847887741666682
POSCAR_24_atoms_24_738,24,-9.225950697083332,1,0.537950280416668,1.084931939166669
POSCAR_24_atoms_24_81,24,-9.22566978375,1,0.5382311937500006,1.0854937658333341
POSCAR_24_atoms_24_586,24,-9.22556842,1,0.5383325575000004,1.0856964933333337
POSCAR_24_atoms_24_909,24,-9.225183428333333,1,0.5387175491666678,1.0864664766666685
POSCAR_24_atoms_24_562,24,-9.225134092083334,1,0.5387668854166671,1.0865651491666668
POSCAR_24_atoms_24_344,24,-9.224974535416667,1,0.5389264420833335,1.0868842625
POSCAR_24_atoms_24_668,24,-9.224860744583333,1,0.5390402329166673,1.0871118441666674
POSCAR_24_atoms_24_91,24,-9.2247536725,1,0.5391473050000002,1.0873259883333333
POSCAR_24_atoms_24_994,24,-9.224399143333333,1,0.5395018341666677,1.0880350466666684
POSCAR_24_atoms_24_844,24,-9.224374120833334,1,0.5395268566666669,1.0880850916666667
POSCAR_24_atoms_24_580,24,-9.224227275833334,1,0.5396737016666666,1.0883787816666661
POSCAR_24_atoms_24_269,24,-9.2237401375,1,0.5401608400000004,1.0893530583333337
POSCAR_24_atoms_24_27,24,-9.22249144125,1,0.5414095362500007,1.0918504508333342
POSCAR_24_atoms_24_728,24,-9.222284798333334,1,0.5416161791666667,1.0922637366666663
POSCAR_24_atoms_24_374,24,-9.222255297916666,1,0.5416456795833344,1.0923227375000018
POSCAR_24_atoms_24_247,24,-9.222068390833334,1,0.5418325866666667,1.0926965516666662
POSCAR_24_atoms_24_1187,24,-9.221755242916666,1,0.5421457345833343,1.0933228475000014
POSCAR_24_atoms_24_851,24,-9.221747134583334,1,0.5421538429166671,1.093339064166667
POSCAR_24_atoms_24_441,24,-9.221627502916666,1,0.5422734745833342,1.0935783275000013
POSCAR_24_atoms_24_503,24,-9.2212979375,1,0.5426030400000013,1.0942374583333354
POSCAR_24_atoms_24_637,24,-9.221155734166668,1,0.5427452433333322,1.0945218649999973
POSCAR_24_atoms_24_518,24,-9.220282605833333,1,0.5436183716666676,1.096268121666668
POSCAR_24_atoms_24_213,24,-9.21978685,1,0.5441141275000003,1.0972596333333335
POSCAR_24_atoms_24_665,24,-9.219460639166668,1,0.5444403383333327,1.0979120549999983
POSCAR_24_atoms_24_734,24,-9.219027645833334,1,0.5448733316666665,1.098778041666666
POSCAR_24_atoms_24_328,24,-9.218683957916666,1,0.545217019583335,1.099465417500003
POSCAR_24_atoms_24_303,24,-9.218671880416666,1,0.5452290970833342,1.0994895725000013
POSCAR_24_atoms_24_148,24,-9.218569950833333,1,0.545331026666668,1.0996934316666689
POSCAR_24_atoms_24_680,24,-9.218495385416666,1,0.5454055920833341,1.099842562500001
POSCAR_24_atoms_24_86,24,-9.218448715416667,1,0.5454522620833337,1.0999359025000004
POSCAR_24_atoms_24_1092,24,-9.21839216375,1,0.5455088137500006,1.100049005833334
POSCAR_24_atoms_24_17,24,-9.2182777175,1,0.545623260000001,1.100277898333335
POSCAR_24_atoms_24_412,24,-9.218277588333333,1,0.5456233891666677,1.1002781566666684
POSCAR_24_atoms_24_702,24,-9.218101459166666,1,0.5457995183333342,1.1006304150000012
POSCAR_24_atoms_24_1098,24,-9.2178382325,1,0.5460627450000004,1.1011568683333337
POSCAR_24_atoms_24_595,24,-9.2176432575,1,0.5462577199999998,1.1015468183333326
POSCAR_24_atoms_24_1008,24,-9.217152890416667,1,0.5467480870833334,1.1025275524999998
POSCAR_24_atoms_24_114,24,-9.217116455,1,0.5467845225000012,1.1026004233333353
POSCAR_24_atoms_24_347,24,-9.216707072083333,1,0.5471939054166679,1.1034191891666687
POSCAR_24_atoms_24_242,24,-9.216537439583332,1,0.5473635379166684,1.1037584541666696
POSCAR_24_atoms_24_201,24,-9.21586514625,1,0.5480358312500009,1.1051030408333347
POSCAR_24_atoms_24_965,24,-9.215784436666667,1,0.5481165408333339,1.1052644600000008
POSCAR_24_atoms_24_1164,24,-9.215339670416666,1,0.5485613070833342,1.1061539925000012
POSCAR_24_atoms_24_647,24,-9.215171739166667,1,0.5487292383333333,1.1064898549999995
POSCAR_24_atoms_24_662,24,-9.215134539166668,1,0.5487664383333328,1.1065642549999986
POSCAR_24_atoms_24_656,24,-9.215122369166666,1,0.5487786083333344,1.1065885950000016
POSCAR_24_atoms_24_423,24,-9.214519862916667,1,0.5493811145833334,1.1077936074999997
POSCAR_24_atoms_24_25,24,-9.214326437083333,1,0.5495745404166676,1.1081804591666682
POSCAR_24_atoms_24_485,24,-9.214096817083332,1,0.5498041604166684,1.1086396991666696
POSCAR_24_atoms_24_873,24,-9.213736161666667,1,0.5501648158333339,1.1093610100000006
POSCAR_24_atoms_24_780,24,-9.213664748333334,1,0.550236229166666,1.109503836666665
POSCAR_24_atoms_24_259,24,-9.2131009625,1,0.5508000150000001,1.110631408333333
POSCAR_24_atoms_24_464,24,-9.213048652916667,1,0.5508523245833334,1.1107360274999998
POSCAR_24_atoms_24_241,24,-9.212642857083333,1,0.5512581204166676,1.111547619166668
POSCAR_24_atoms_24_250,24,-9.211802669166667,1,0.5520983083333331,1.113227994999999
POSCAR_24_atoms_24_1173,24,-9.211437447083332,1,0.5524635304166683,1.1139584391666695
POSCAR_24_atoms_24_83,24,-9.211360719166667,1,0.5525402583333339,1.1141118950000006
POSCAR_24_atoms_24_105,24,-9.211143650833334,1,0.5527573266666668,1.1145460316666664
POSCAR_24_atoms_24_126,24,-9.210952967916667,1,0.5529480095833339,1.1149273975000007
POSCAR_24_atoms_24_457,24,-9.21080469375,1,0.5530962837500013,1.1152239458333355
POSCAR_24_atoms_24_1052,24,-9.210621125416667,1,0.5532798520833335,1.1155910825
POSCAR_24_atoms_24_838,24,-9.210594159166666,1,0.5533068183333345,1.115645015000002
POSCAR_24_atoms_24_574,24,-9.210380634166668,1,0.5535203433333322,1.1160720649999973
POSCAR_24_atoms_24_92,24,-9.210257936666666,1,0.5536430408333342,1.1163174600000012
POSCAR_24_atoms_24_777,24,-9.209640540416666,1,0.5542604370833342,1.1175522525000012
POSCAR_24_atoms_24_614,24,-9.20957079625,1,0.5543301812500001,1.1176917408333331
POSCAR_24_atoms_24_219,24,-9.209454329583332,1,0.5544466479166683,1.1179246741666695
POSCAR_24_atoms_24_327,24,-9.208906389166666,1,0.5549945883333347,1.1190205550000023
POSCAR_24_atoms_24_1148,24,-9.208138646666667,1,0.5557623308333337,1.1205560400000003
POSCAR_24_atoms_24_622,24,-9.2075307575,1,0.5563702199999998,1.1217718183333325
POSCAR_24_atoms_24_56,24,-9.2073034625,1,0.556597515,1.1222264083333329
POSCAR_24_atoms_24_235,24,-9.207299643333334,1,0.5566013341666665,1.1222340466666658
POSCAR_24_atoms_24_1044,24,-9.20717464,1,0.5567263375000007,1.1224840533333342
POSCAR_24_atoms_24_1025,24,-9.207032673333334,1,0.5568683041666667,1.1227679866666662
POSCAR_24_atoms_24_1144,24,-9.206947147916667,1,0.5569538295833336,1.1229390375000001
POSCAR_24_atoms_24_1062,24,-9.206929960833332,1,0.5569710166666688,1.1229734116666705
POSCAR_24_atoms_24_621,24,-9.206613595416666,1,0.5572873820833344,1.1236061425000017
POSCAR_24_atoms_24_644,24,-9.206451075416666,1,0.5574499020833343,1.1239311825000016
POSCAR_24_atoms_24_266,24,-9.20622289375,1,0.5576780837499999,1.1243875458333328
POSCAR_24_atoms_24_23,24,-9.205833815,1,0.5580671625000004,1.1251657033333338
POSCAR_24_atoms_24_1185,24,-9.2057349,1,0.558166077500001,1.125363533333335
POSCAR_24_atoms_24_594,24,-9.205643975,1,0.5582570025000013,1.1255453833333355
POSCAR_24_atoms_24_78,24,-9.205485100833334,1,0.5584158766666665,1.1258631316666659
POSCAR_24_atoms_24_1065,24,-9.204587707083332,1,0.5593132704166681,1.1276579191666691
POSCAR_24_atoms_24_942,24,-9.20444484875,1,0.55945612875,1.1279436358333328
POSCAR_24_atoms_24_1153,24,-9.204107303333332,1,0.5597936741666683,1.1286187266666694
POSCAR_24_atoms_24_792,24,-9.204054965416667,1,0.5598460120833337,1.1287234025000004
POSCAR_24_atoms_24_77,24,-9.203844652083333,1,0.5600563254166673,1.1291440291666675
POSCAR_24_atoms_24_254,24,-9.203404515,1,0.5604964624999997,1.1300243033333324
POSCAR_24_atoms_24_998,24,-9.20308402,1,0.5608169575000002,1.1306652933333332
POSCAR_24_atoms_24_249,24,-9.202775882083333,1,0.5611250954166671,1.1312815691666671
POSCAR_24_atoms_24_825,24,-9.20247342375,1,0.5614275537500006,1.1318864858333342
POSCAR_24_atoms_24_443,24,-9.201836999166668,1,0.5620639783333328,1.1331593349999984
POSCAR_24_atoms_24_1012,24,-9.201731267083334,1,0.5621697104166667,1.1333707991666664
POSCAR_24_atoms_24_1097,24,-9.201590254166666,1,0.5623107233333346,1.1336528250000022
POSCAR_24_atoms_24_945,24,-9.20100854375,1,0.562892433750001,1.1348162458333348
POSCAR_24_atoms_24_329,24,-9.200917245,1,0.5629837325000011,1.1349988433333351
POSCAR_24_atoms_24_18,24,-9.200597691666667,1,0.5633032858333333,1.1356379499999996
POSCAR_24_atoms_24_1057,24,-9.2004274325,1,0.5634735450000008,1.1359784683333345
POSCAR_24_atoms_24_193,24,-9.200289199583333,1,0.5636117779166678,1.1362549341666686
POSCAR_24_atoms_24_318,24,-9.20001389625,1,0.5638870812499999,1.1368055408333326
POSCAR_24_atoms_24_136,24,-9.19995348875,1,0.5639474887500011,1.1369263558333351
POSCAR_24_atoms_24_1162,24,-9.19992634375,1,0.56397463375,1.136980645833333
POSCAR_24_atoms_24_483,24,-9.199465925,1,0.5644350525000004,1.1379014833333336
POSCAR_24_atoms_24_921,24,-9.199129942916667,1,0.5647710345833339,1.1385734475000007
POSCAR_24_atoms_24_853,24,-9.198898492083334,1,0.5650024854166666,1.1390363491666662
POSCAR_24_atoms_24_127,24,-9.198501267083332,1,0.5653997104166688,1.1398307991666705
POSCAR_24_atoms_24_750,24,-9.19849051,1,0.5654104675000013,1.1398523133333356
POSCAR_24_atoms_24_424,24,-9.1983955225,1,0.5655054550000003,1.1400422883333334
POSCAR_24_atoms_24_154,24,-9.198156332083334,1,0.5657446454166664,1.1405206691666656
POSCAR_24_atoms_24_162,24,-9.197841775833334,1,0.5660592016666666,1.141149781666666
POSCAR_24_atoms_24_714,24,-9.1972504375,1,0.5666505400000013,1.1423324583333354
POSCAR_24_atoms_24_1060,24,-9.197018265833334,1,0.5668827116666666,1.142796801666666
POSCAR_24_atoms_24_212,24,-9.196599789583333,1,0.5673011879166676,1.1436337541666681
POSCAR_24_atoms_24_319,24,-9.195892854166667,1,0.5680081233333336,1.1450476250000001
POSCAR_24_atoms_24_653,24,-9.195412425,1,0.5684885524999999,1.1460084833333326
POSCAR_24_atoms_24_285,24,-9.195279017916667,1,0.568621959583334,1.1462752975000008
POSCAR_24_atoms_24_856,24,-9.19524233125,1,0.5686586462500003,1.1463486708333335
POSCAR_24_atoms_24_351,24,-9.195131690833334,1,0.5687692866666669,1.1465699516666668
POSCAR_24_atoms_24_211,24,-9.1946875375,1,0.5692134400000004,1.1474582583333337
POSCAR_24_atoms_24_884,24,-9.194367936666668,1,0.569533040833333,1.148097459999999
POSCAR_24_atoms_24_514,24,-9.194265377916668,1,0.5696355995833322,1.1483025774999973
POSCAR_24_atoms_24_1161,24,-9.193917977083332,1,0.5699830004166682,1.1489973791666692
POSCAR_24_atoms_24_1113,24,-9.19391228375,1,0.56998869375,1.149008765833333
POSCAR_24_atoms_24_143,24,-9.19385042,1,0.5700505575000001,1.1491324933333331
POSCAR_24_atoms_24_845,24,-9.193767835,1,0.5701331425000014,1.1492976633333356
POSCAR_24_atoms_24_440,24,-9.193305562916667,1,0.5705954145833338,1.1502222075000006
POSCAR_24_atoms_24_629,24,-9.193244951666667,1,0.5706560258333333,1.1503434299999995
POSCAR_24_atoms_24_575,24,-9.193231358333334,1,0.5706696191666669,1.1503706166666667
POSCAR_24_atoms_24_141,24,-9.193111539166667,1,0.5707894383333336,1.1506102550000001
POSCAR_24_atoms_24_505,24,-9.193026081666668,1,0.5708748958333327,1.1507811699999984
POSCAR_24_atoms_24_306,24,-9.193022321666666,1,0.5708786558333347,1.1507886900000024
POSCAR_24_atoms_24_1101,24,-9.192400787083333,1,0.5715001904166677,1.1520317591666682
POSCAR_24_atoms_24_1178,24,-9.19158771125,1,0.572313266250001,1.153657910833335
POSCAR_24_atoms_24_724,24,-9.19155321,1,0.5723477675000002,1.1537269133333332
POSCAR_24_atoms_24_226,24,-9.19153579375,1,0.5723651837499997,1.1537617458333322
POSCAR_24_atoms_24_444,24,-9.190907047083334,1,0.5729939304166667,1.1550192391666663
POSCAR_24_atoms_24_479,24,-9.190077692916667,1,0.5738232845833338,1.1566779475000004
POSCAR_24_atoms_24_1176,24,-9.18963631125,1,0.5742646662500004,1.1575607108333337
POSCAR_24_atoms_24_98,24,-9.188980917916666,1,0.5749200595833344,1.1588714975000016
POSCAR_24_atoms_24_896,24,-9.188190001666667,1,0.5757109758333332,1.1604533299999993
POSCAR_24_atoms_24_175,24,-9.18803402125,1,0.5758669562500014,1.1607652908333357
POSCAR_24_atoms_24_624,24,-9.187999536666666,1,0.5759014408333343,1.1608342600000014
